player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login
IronMage3013,[NOVA],2026-06-12,726142,39731,5
CrimsonGoblin9455,[WAR],2026-06-23,751920,5073,2
DarkRogue21,[KING],2026-06-17,656796,59403,1
GhostPhantom6681,[APEX],2026-06-13,452914,25410,4
DarkViper4273,[WAR],2026-06-07,184131,16941,5
ShadowWarlord2062,[WAR],2026-06-23,262151,64012,2
RadiantRogue672,[BETA],2026-06-06,175847,70574,1
DarkBeast6710,[NULL],2026-06-13,271104,30583,4
StormPhantom1219,[KING],2026-06-10,347446,40745,0
CrimsonGoblin7491,[NULL],2026-06-07,23418,97190,2
ToxicHunter9049,[NULL],2026-06-19,796162,118475,4
FrostGoblin7913,[KING],2026-06-22,730335,460,2
VoidWarlord9393,[WAR],2026-06-18,204992,140149,4
RadiantPhantom8645,[KING],2026-06-25,648187,71591,0
DarkKnight1692,[VOID],2026-06-12,367100,72182,3
ToxicBeast9576,[BETA],2026-06-10,336161,141053,4
StormBeast222,[VOID],2026-06-22,64382,144933,2
GhostHunter7317,[VOID],2026-06-19,111417,115932,5
ShadowWarlord7662,[NOVA],2026-06-07,84245,25905,3
DarkKnight674,[WAR],2026-06-10,350346,46860,4
GhostWarlord6524,[WAR],2026-06-22,74084,116436,5
IronHunter1245,[KING],2026-06-12,367063,42510,4
StormPhantom6303,[FARM],2026-06-22,636742,141294,1
FrostKnight1751,[NOVA],2026-06-08,150414,24886,3
DarkMage4297,[VOID],2026-06-14,408914,19421,1
VoidMage4793,[BETA],2026-06-12,493714,17874,1
User4318081,[FARM],2026-06-28,681,1402737,13
CrimsonKnight1118,[VOID],2026-06-21,168054,52568,4
ToxicPhantom3908,[WAR],2026-06-22,538621,137100,1
IronKnight5148,[BETA],2026-06-20,712654,140548,2
ToxicWarlord4580,[APEX],2026-06-13,135403,73450,3
User1488533,[FARM],2026-06-23,252,803851,21
IronWarlord9398,[FARM],2026-06-18,651790,102762,2
RadiantGoblin5747,[WAR],2026-06-24,205530,38363,2
ToxicHunter9411,[APEX],2026-06-20,303327,144783,4
RadiantMage7682,[NULL],2026-06-16,835339,11427,2
RadiantWarlord6368,[APEX],2026-06-17,576068,78665,3
DarkKnight8358,[KING],2026-06-25,300173,34140,1
DarkKnight5207,[NOVA],2026-06-15,546299,29078,4
CrimsonViper8316,[APEX],2026-06-16,427943,115846,0
GhostViper2102,[BETA],2026-06-08,606564,112861,5
IronMage469,[NULL],2026-06-20,225003,125995,5
RadiantSniper8062,[BETA],2026-06-24,116356,129742,1
StormSniper4456,[WAR],2026-06-20,761515,127940,0
StormHunter6276,[APEX],2026-06-24,618920,122821,2
FrostWarlord168,[BETA],2026-06-20,51965,139046,2
GhostKnight1904,[NULL],2026-06-21,446118,134588,0
ShadowSniper6832,[NULL],2026-06-10,333318,60989,5
CrimsonWarlord6528,[BETA],2026-06-21,109289,125727,5
VoidWarlord4727,[BETA],2026-06-21,535293,49130,1
DarkPhantom839,[VOID],2026-06-08,739497,42348,3
User4969676,[FARM],2026-06-23,432,1758171,12
CrimsonMage6099,[NOVA],2026-06-24,760919,16767,0
StormPhantom2576,[APEX],2026-06-16,183253,41849,5
FrostViper8964,[BETA],2026-06-09,813964,127750,5
DarkViper4567,[VOID],2026-06-18,699604,8824,4
FrostViper5318,[BETA],2026-06-19,173226,95854,0
VoidPhantom6877,[WAR],2026-06-20,233618,17281,4
IronSniper7165,[NOVA],2026-06-19,252299,1005,5
RadiantWarlord1250,[VOID],2026-06-17,288679,103038,3
FrostRogue8181,[NULL],2026-06-08,815652,129469,2
RadiantRogue8902,[BETA],2026-06-18,140418,149834,2
GhostMage8216,[VOID],2026-06-21,467825,88112,3
DarkBeast7164,[KING],2026-06-23,771853,63827,0
FrostBeast106,[WAR],2026-06-22,572171,31957,5
StormSniper6405,[BETA],2026-06-11,79576,14164,4
GhostWarlord7023,[KING],2026-06-07,14615,2169,1
RadiantRogue3340,[NULL],2026-06-26,230686,7720,0
RadiantGoblin2227,[FARM],2026-06-08,658317,64155,0
ToxicBeast8392,[VOID],2026-06-18,197895,96147,1
CrimsonPhantom3270,[APEX],2026-06-12,139441,68535,3
User7273599,[FARM],2026-06-24,875,1619577,25
StormHunter4383,[NULL],2026-06-24,417468,60065,0
ShadowKnight1076,[FARM],2026-06-20,841634,93531,4
GhostMage6209,[NOVA],2026-06-08,265062,127848,4
ShadowGoblin4056,[NULL],2026-06-24,837699,141420,3
IronViper4234,[NOVA],2026-06-16,414609,9155,0
DarkHunter5348,[BETA],2026-06-17,229239,32484,3
StormRogue3761,[APEX],2026-06-11,462117,138384,4
GhostWarlord3589,[APEX],2026-06-24,356927,148331,3
ToxicBeast8205,[APEX],2026-06-24,417314,13354,4
DarkViper9903,[NOVA],2026-06-19,24056,69051,0
StormWarlord8911,[BETA],2026-06-10,415686,51330,5
IronBeast6477,[WAR],2026-06-10,198273,144643,4
DarkRogue4224,[FARM],2026-06-13,587873,67701,0
User9519203,[FARM],2026-06-27,396,1818496,15
ShadowRogue8231,[NULL],2026-06-08,109886,88821,5
StormSniper173,[VOID],2026-06-21,362946,111051,0
ToxicMage1682,[KING],2026-06-08,815663,145845,0
DarkSniper839,[NULL],2026-06-23,824718,106016,4
CrimsonViper8955,[APEX],2026-06-26,141402,96488,3
ToxicWarlord6145,[NULL],2026-06-26,790843,18130,4
IronBeast5816,[BETA],2026-06-24,337634,3139,0
StormWarlord829,[KING],2026-06-08,766559,15248,0
GhostBeast9173,[APEX],2026-06-24,293770,127158,2
FrostViper861,[BETA],2026-06-08,332818,59426,1
FrostSniper4099,[WAR],2026-06-23,541254,19436,1
IronRogue7275,[APEX],2026-06-20,500657,33259,1
ShadowWarlord3131,[APEX],2026-06-07,792398,5930,2
IronKnight8215,[WAR],2026-06-10,214712,124669,3
VoidWarlord720,[VOID],2026-06-14,725765,108658,1
DarkPhantom4760,[KING],2026-06-22,76714,68558,0
IronBeast8420,[VOID],2026-06-13,461465,36994,2
RadiantSniper415,[APEX],2026-06-21,630932,80533,2
DarkViper6707,[APEX],2026-06-16,18004,22854,5
StormRogue4319,[NOVA],2026-06-22,531011,148579,3
ShadowPhantom5820,[NULL],2026-06-09,459475,6634,3
DarkWarlord1018,[KING],2026-06-12,380223,128147,1
CrimsonPhantom4771,[NOVA],2026-06-14,660638,43643,4
ToxicMage6711,[FARM],2026-06-25,166154,96200,0
VoidMage4885,[NOVA],2026-06-17,815427,13448,4
DarkHunter9532,[VOID],2026-06-14,436903,137119,5
DarkPhantom5230,[BETA],2026-06-14,656082,67943,4
FrostBeast5720,[VOID],2026-06-07,603281,42655,4
IronHunter6899,[APEX],2026-06-24,382836,90784,3
IronGoblin3939,[NULL],2026-06-26,44318,51797,5
ToxicKnight8509,[NOVA],2026-06-07,413598,135027,0
FrostHunter9986,[KING],2026-06-06,576936,55153,1
VoidRogue5690,[WAR],2026-06-13,663211,8152,2
FrostWarlord4128,[APEX],2026-06-18,344596,53383,0
RadiantPhantom6364,[FARM],2026-06-08,111247,34325,3
FrostPhantom5269,[NULL],2026-06-26,110855,55952,0
VoidSniper8612,[WAR],2026-06-13,56332,67088,4
IronHunter4472,[BETA],2026-06-12,573571,9767,3
FrostPhantom3807,[BETA],2026-06-09,221258,147457,4
User9704360,[FARM],2026-06-22,106,1797851,20
CrimsonBeast2537,[APEX],2026-06-20,812538,12714,0
FrostKnight6936,[NOVA],2026-06-16,412539,80374,4
RadiantSniper6160,[FARM],2026-06-12,41181,99748,2
ToxicRogue4816,[BETA],2026-06-11,572763,72221,4
ShadowBeast322,[FARM],2026-06-24,605825,126080,2
ToxicPhantom8347,[KING],2026-06-11,489671,140790,2
StormBeast6956,[FARM],2026-06-19,151059,9910,1
CrimsonMage2425,[WAR],2026-06-06,189501,143124,0
StormBeast3169,[NULL],2026-06-17,627608,14431,0
VoidBeast212,[KING],2026-06-16,177752,57987,5
CrimsonKnight9568,[FARM],2026-06-07,385410,82716,3
RadiantGoblin7801,[WAR],2026-06-18,6057,39373,3
StormViper2964,[NULL],2026-06-10,13526,31173,1
User6370881,[FARM],2026-06-22,351,1193872,15
ShadowGoblin4739,[NULL],2026-06-09,565338,89764,3
StormViper6185,[NOVA],2026-06-13,100358,129679,0
GhostKnight6423,[APEX],2026-06-07,320526,119808,5
StormPhantom5079,[FARM],2026-06-25,290515,44990,4
User2454281,[FARM],2026-06-28,828,699273,19
StormRogue9530,[WAR],2026-06-21,325635,6249,4
IronMage6171,[FARM],2026-06-25,803244,116939,4
User8085724,[FARM],2026-06-28,434,768468,17
FrostViper5633,[WAR],2026-06-13,112403,140684,2
ShadowWarlord9289,[WAR],2026-06-14,454459,94387,3
ShadowHunter3582,[VOID],2026-06-08,65465,67377,2
User1737943,[FARM],2026-06-24,841,572651,15
DarkWarlord3088,[BETA],2026-06-25,783902,25775,4
FrostMage7849,[VOID],2026-06-09,682898,54442,4
FrostKnight6631,[VOID],2026-06-25,203477,36200,2
GhostViper849,[KING],2026-06-12,312282,144470,3
StormPhantom7014,[WAR],2026-06-21,313016,77217,1
CrimsonWarlord9435,[VOID],2026-06-19,65925,248,1
GhostGoblin1362,[APEX],2026-06-14,44363,113231,5
VoidPhantom1423,[NULL],2026-06-21,67175,119936,0
StormRogue9256,[WAR],2026-06-08,616679,2865,3
GhostWarlord4267,[APEX],2026-06-21,115335,55007,2
CrimsonKnight6771,[FARM],2026-06-13,444758,134372,1
ShadowHunter7744,[BETA],2026-06-19,612046,38631,1
FrostKnight1136,[NULL],2026-06-26,109258,10853,0
StormViper8312,[NOVA],2026-06-22,109059,13145,2
CrimsonKnight1174,[APEX],2026-06-12,151122,11605,0
VoidGoblin7591,[KING],2026-06-20,388309,84550,4
ShadowWarlord9325,[APEX],2026-06-12,62581,69801,0
GhostRogue7316,[APEX],2026-06-07,272118,6193,5
StormMage9746,[VOID],2026-06-15,184241,132747,4
RadiantMage1263,[NULL],2026-06-06,568373,127199,4
ShadowPhantom3907,[KING],2026-06-21,119565,139170,2
ToxicBeast7545,[VOID],2026-06-15,698403,19826,2
ShadowHunter7981,[KING],2026-06-18,708496,85176,1
ToxicKnight46,[NOVA],2026-06-07,327516,90465,0
ToxicRogue3567,[KING],2026-06-22,13952,104433,1
DarkPhantom6957,[BETA],2026-06-15,140348,65019,2
ShadowKnight654,[FARM],2026-06-08,303800,28946,2
IronViper5802,[NULL],2026-06-11,796349,85641,5
VoidRogue3265,[NULL],2026-06-23,390049,124746,0
ToxicWarlord7831,[NOVA],2026-06-12,269733,132530,3
GhostRogue7350,[FARM],2026-06-10,361543,136254,2
FrostSniper9174,[FARM],2026-06-26,591348,79332,0
VoidBeast751,[APEX],2026-06-24,739540,34014,5
DarkKnight2462,[FARM],2026-06-21,757541,38309,0
VoidPhantom5557,[WAR],2026-06-26,690827,108391,5
StormRogue8280,[FARM],2026-06-25,262890,134007,1
StormHunter7821,[APEX],2026-06-14,747284,79595,0
IronBeast2220,[KING],2026-06-06,625751,64726,5
CrimsonGoblin3372,[APEX],2026-06-23,148479,50350,3
IronRogue751,[WAR],2026-06-26,141132,45446,2
VoidGoblin5305,[KING],2026-06-22,21687,77492,2
StormViper6415,[VOID],2026-06-07,247758,111468,4
IronRogue5576,[KING],2026-06-17,614988,22975,2
ShadowPhantom1673,[FARM],2026-06-15,207709,30071,5
RadiantRogue7229,[NOVA],2026-06-14,87249,114279,1
ShadowHunter455,[APEX],2026-06-06,255868,88896,2
CrimsonHunter6311,[NULL],2026-06-06,611280,120679,2
DarkBeast6818,[BETA],2026-06-08,359710,122939,0
ShadowRogue5640,[FARM],2026-06-25,707359,46201,1
FrostPhantom945,[FARM],2026-06-18,771991,42511,4
GhostMage311,[APEX],2026-06-10,65986,117509,5
GhostViper6695,[APEX],2026-06-09,437382,101483,4
FrostHunter771,[BETA],2026-06-19,148095,97050,2
CrimsonWarlord260,[APEX],2026-06-13,245648,3273,5
RadiantViper1646,[BETA],2026-06-14,701071,3631,2
DarkGoblin9779,[BETA],2026-06-17,688575,124577,4
ToxicSniper4104,[BETA],2026-06-10,324716,33151,5
ToxicSniper3080,[FARM],2026-06-16,361874,68247,5
DarkSniper8947,[NULL],2026-06-16,428959,86375,3
ToxicGoblin568,[NULL],2026-06-22,652864,77529,3
IronPhantom7364,[APEX],2026-06-08,299024,48550,3
RadiantBeast297,[WAR],2026-06-09,453194,106230,3
ShadowGoblin3321,[VOID],2026-06-09,179206,111621,4
ShadowRogue1466,[NOVA],2026-06-16,548447,19034,0
VoidMage4873,[BETA],2026-06-25,665178,2291,1
DarkGoblin311,[FARM],2026-06-26,320567,57575,3
CrimsonRogue4538,[KING],2026-06-15,362949,134622,2
IronGoblin3719,[VOID],2026-06-23,703368,79030,0
StormBeast7856,[FARM],2026-06-25,439015,71918,3
DarkSniper9849,[FARM],2026-06-25,333851,15961,5
StormSniper9671,[VOID],2026-06-08,281565,26712,3
GhostHunter4324,[NOVA],2026-06-17,275078,9632,1
StormHunter6153,[APEX],2026-06-26,17224,71881,4
IronViper8816,[WAR],2026-06-18,243008,119704,3
VoidMage3800,[APEX],2026-06-13,458873,554,1
VoidGoblin2295,[WAR],2026-06-20,557040,45451,0
FrostMage2552,[WAR],2026-06-11,331813,52901,1
ShadowBeast9266,[APEX],2026-06-12,667261,94198,3
DarkHunter6212,[NULL],2026-06-08,123870,98407,3
ToxicGoblin5289,[VOID],2026-06-07,442499,94315,1
StormViper8299,[FARM],2026-06-22,677618,148075,0
ToxicRogue9428,[WAR],2026-06-15,410167,64776,0
FrostBeast353,[FARM],2026-06-21,249014,115517,5
FrostKnight8580,[NULL],2026-06-15,813018,52179,4
RadiantSniper8943,[BETA],2026-06-16,654325,122473,5
RadiantHunter703,[APEX],2026-06-12,517216,92462,3
DarkWarlord4415,[KING],2026-06-24,111925,25982,0
IronSniper5149,[NOVA],2026-06-11,245148,104909,0
CrimsonMage5676,[VOID],2026-06-25,805179,138587,1
VoidHunter5919,[VOID],2026-06-16,703781,26659,4
FrostGoblin3787,[WAR],2026-06-17,206793,60710,0
FrostRogue3483,[NOVA],2026-06-06,338223,58552,3
StormPhantom7179,[APEX],2026-06-21,290471,65161,4
VoidViper5129,[APEX],2026-06-09,662278,111098,4
VoidSniper6118,[APEX],2026-06-11,98364,39358,0
DarkPhantom9547,[KING],2026-06-22,349603,58952,5
IronBeast2412,[NOVA],2026-06-17,691608,66944,4
RadiantBeast3332,[FARM],2026-06-08,272527,146089,4
ShadowBeast9168,[BETA],2026-06-25,498360,71695,2
ToxicKnight4169,[NOVA],2026-06-18,631022,51986,1
StormHunter3745,[WAR],2026-06-21,244691,102690,1
FrostPhantom586,[NOVA],2026-06-21,200787,15009,0
StormWarlord2314,[KING],2026-06-18,639589,94886,3
DarkRogue3541,[BETA],2026-06-16,251976,129910,1
ShadowWarlord9609,[BETA],2026-06-08,827323,72666,0
CrimsonWarlord1041,[NULL],2026-06-11,86599,89316,0
FrostViper5198,[NULL],2026-06-11,843149,122407,4
IronViper33,[FARM],2026-06-21,773984,105600,4
IronRogue2574,[WAR],2026-06-20,185893,10403,3
ToxicViper5973,[NOVA],2026-06-21,574623,21044,0
StormBeast8838,[BETA],2026-06-14,631355,100318,3
DarkSniper9732,[FARM],2026-06-17,373505,80315,4
CrimsonGoblin3432,[WAR],2026-06-07,751337,112285,3
CrimsonPhantom4647,[NULL],2026-06-06,592005,113103,5
FrostViper855,[APEX],2026-06-26,107500,133321,4
GhostHunter311,[NOVA],2026-06-14,311723,141598,2
VoidViper2594,[BETA],2026-06-23,539395,62708,2
StormViper2709,[NULL],2026-06-26,452668,33771,1
StormHunter9519,[FARM],2026-06-15,78773,51467,3
StormKnight5881,[VOID],2026-06-25,758047,60336,0
RadiantGoblin571,[NOVA],2026-06-17,660544,139730,3
VoidViper2685,[VOID],2026-06-06,173371,95297,5
FrostPhantom9752,[NOVA],2026-06-09,252206,17081,1
GhostBeast6511,[VOID],2026-06-07,113043,6220,3
ToxicSniper5961,[BETA],2026-06-14,736679,76755,2
RadiantHunter6960,[KING],2026-06-25,40751,34905,0
ToxicGoblin2721,[FARM],2026-06-25,536007,115125,4
ShadowWarlord6915,[NOVA],2026-06-12,457279,104230,3
ToxicWarlord7616,[BETA],2026-06-12,311163,132279,2
DarkViper8344,[FARM],2026-06-26,723888,113873,2
RadiantPhantom1390,[FARM],2026-06-15,318097,79092,0
VoidMage8878,[APEX],2026-06-07,124050,55564,0
User1553625,[FARM],2026-06-28,834,1620786,9
User3050748,[FARM],2026-06-23,135,1773830,24
RadiantGoblin1733,[APEX],2026-06-11,247148,46008,3
ToxicGoblin2261,[NULL],2026-06-25,674766,47837,2
IronViper6802,[NOVA],2026-06-17,67803,145968,3
CrimsonViper8105,[WAR],2026-06-24,116458,36862,4
ToxicWarlord729,[VOID],2026-06-21,129506,51870,5
DarkHunter3291,[KING],2026-06-19,351893,135653,0
CrimsonRogue7072,[FARM],2026-06-16,730495,93789,0
User9360595,[FARM],2026-06-26,722,1879978,19
User1856588,[FARM],2026-06-23,739,1420012,8
StormGoblin2430,[BETA],2026-06-06,395840,105218,1
VoidMage7451,[KING],2026-06-21,669401,101555,1
VoidWarlord8641,[NULL],2026-06-09,61704,95270,0
FrostWarlord4968,[NULL],2026-06-26,143943,149235,0
RadiantBeast1115,[BETA],2026-06-10,434824,37147,1
GhostKnight2877,[VOID],2026-06-18,106558,101047,3
IronMage1621,[WAR],2026-06-19,508219,94928,5
ShadowGoblin1635,[FARM],2026-06-19,495914,71510,1
ShadowViper6043,[BETA],2026-06-24,85852,66132,3
RadiantViper2144,[APEX],2026-06-07,660061,17794,3
VoidWarlord2364,[FARM],2026-06-19,90879,136868,2
FrostViper1118,[BETA],2026-06-07,468101,124550,4
VoidKnight9055,[VOID],2026-06-07,799744,30462,5
CrimsonWarlord8696,[NULL],2026-06-18,258908,86584,4
CrimsonPhantom6183,[KING],2026-06-07,91296,119911,5
IronWarlord7218,[FARM],2026-06-13,669166,111477,1
FrostRogue9407,[KING],2026-06-14,734334,100788,1
VoidHunter4436,[VOID],2026-06-11,532643,143661,2
DarkViper3878,[NULL],2026-06-16,561786,39392,2
CrimsonSniper5234,[NULL],2026-06-13,121943,129552,3
VoidBeast9969,[VOID],2026-06-26,334112,113437,5
RadiantPhantom7214,[NOVA],2026-06-19,432541,81380,4
CrimsonGoblin3287,[WAR],2026-06-06,682971,42013,4
ShadowWarlord8308,[VOID],2026-06-21,295155,146077,0
VoidRogue4226,[FARM],2026-06-16,540061,92553,5
IronSniper4562,[VOID],2026-06-23,603819,128348,5
GhostPhantom5938,[NULL],2026-06-10,836672,74049,5
VoidHunter3006,[VOID],2026-06-24,474257,46260,1
CrimsonPhantom6903,[NULL],2026-06-23,304873,68541,3
GhostPhantom5757,[WAR],2026-06-07,242651,10914,1
FrostBeast9572,[KING],2026-06-08,619447,78292,4
IronMage492,[FARM],2026-06-10,114270,127624,5
FrostHunter7290,[KING],2026-06-18,718302,126874,5
FrostHunter3979,[WAR],2026-06-06,452659,147419,4
RadiantSniper7630,[NOVA],2026-06-07,150268,76670,4
StormGoblin3026,[VOID],2026-06-07,726112,111165,2
GhostBeast5608,[KING],2026-06-22,580213,95702,0
VoidBeast4171,[WAR],2026-06-16,371171,133051,0
StormKnight9883,[BETA],2026-06-16,487827,5648,2
DarkRogue5113,[FARM],2026-06-11,646271,96409,2
IronViper4913,[NOVA],2026-06-20,657706,108491,2
FrostGoblin3718,[KING],2026-06-22,610023,14916,2
StormPhantom4367,[VOID],2026-06-17,59741,95899,2
GhostKnight5620,[FARM],2026-06-19,504188,108965,2
GhostKnight7919,[FARM],2026-06-15,399999,648,0
ToxicPhantom5075,[WAR],2026-06-23,161448,69001,3
IronPhantom9661,[BETA],2026-06-13,679404,84102,3
User7595280,[FARM],2026-06-26,829,1292182,11
VoidPhantom4626,[NULL],2026-06-08,21877,84832,4
ShadowBeast2404,[VOID],2026-06-15,710829,9855,5
DarkBeast3956,[NOVA],2026-06-08,447622,123417,4
IronHunter7490,[BETA],2026-06-15,845001,56248,1
FrostPhantom3116,[BETA],2026-06-26,241171,54248,5
FrostViper5075,[FARM],2026-06-06,543382,125934,3
VoidHunter5787,[FARM],2026-06-15,25032,112339,2
ShadowMage668,[WAR],2026-06-14,133392,23629,3
ShadowViper3305,[BETA],2026-06-19,487492,147104,3
VoidWarlord1352,[FARM],2026-06-06,19705,123162,5
StormKnight9488,[NULL],2026-06-19,209459,70166,0
GhostRogue4592,[VOID],2026-06-18,784956,78400,3
VoidKnight8623,[NOVA],2026-06-22,464650,140651,3
VoidHunter9073,[VOID],2026-06-20,817895,4368,1
GhostGoblin2080,[APEX],2026-06-07,345743,38295,4
FrostSniper4267,[WAR],2026-06-21,276338,74982,3
DarkWarlord9995,[KING],2026-06-14,211199,69115,4
RadiantViper8192,[WAR],2026-06-12,693312,69510,2
ShadowBeast6110,[WAR],2026-06-19,163195,54936,5
CrimsonRogue3858,[BETA],2026-06-10,136148,35210,3
RadiantKnight20,[WAR],2026-06-23,355353,89238,4
CrimsonWarlord6676,[WAR],2026-06-18,426170,95831,1
ToxicSniper5863,[BETA],2026-06-14,56171,25789,2
VoidHunter1755,[FARM],2026-06-25,590392,33162,2
CrimsonPhantom8961,[WAR],2026-06-16,84121,52453,4
DarkSniper2616,[APEX],2026-06-18,724838,29525,0
StormRogue1205,[KING],2026-06-14,582511,58520,4
ShadowHunter3293,[NULL],2026-06-12,513511,95004,2
DarkBeast8596,[APEX],2026-06-14,605657,132165,1
ToxicBeast9748,[WAR],2026-06-15,766179,79549,2
ShadowMage936,[BETA],2026-06-15,331370,79993,5
IronPhantom3365,[NOVA],2026-06-25,322639,2293,1
RadiantSniper2737,[APEX],2026-06-21,647709,142480,2
CrimsonBeast1152,[KING],2026-06-09,412690,123809,5
StormPhantom926,[BETA],2026-06-23,638475,51592,4
IronHunter809,[NOVA],2026-06-10,688861,51996,2
VoidPhantom9991,[NULL],2026-06-17,15308,84980,4
CrimsonBeast2319,[BETA],2026-06-20,306210,65167,4
RadiantSniper1295,[KING],2026-06-13,381875,91906,4
User8649580,[FARM],2026-06-25,648,691439,15
StormBeast3157,[APEX],2026-06-18,628202,148457,0
ShadowWarlord9932,[BETA],2026-06-18,186202,70862,4
ToxicWarlord5496,[FARM],2026-06-09,77594,148028,3
ShadowPhantom2713,[VOID],2026-06-14,110781,107730,4
ToxicHunter9058,[VOID],2026-06-09,759571,80668,0
ToxicWarlord3275,[WAR],2026-06-08,505260,92081,4
ShadowGoblin6760,[APEX],2026-06-22,257538,924,4
ShadowRogue6916,[APEX],2026-06-18,677312,4584,4
VoidWarlord7809,[KING],2026-06-17,698001,96026,5
StormViper1432,[FARM],2026-06-25,173568,109042,5
ToxicSniper2720,[KING],2026-06-24,81977,4812,2
DarkMage3226,[FARM],2026-06-10,830048,63381,0
VoidMage5089,[WAR],2026-06-18,830089,60652,3
GhostSniper2649,[FARM],2026-06-07,823615,92244,0
StormPhantom5489,[NULL],2026-06-13,480666,116450,5
StormHunter8058,[VOID],2026-06-06,633209,86432,5
ShadowViper8165,[WAR],2026-06-06,434288,7021,0
DarkMage9744,[VOID],2026-06-07,268436,34033,2
RadiantSniper5103,[BETA],2026-06-26,492659,23281,5
VoidKnight6470,[WAR],2026-06-22,493465,124831,1
IronHunter2250,[NULL],2026-06-15,177202,118119,5
IronWarlord8576,[KING],2026-06-21,754540,140887,3
GhostHunter6614,[NOVA],2026-06-13,219653,67307,2
IronBeast5200,[NULL],2026-06-22,518862,133230,1
RadiantPhantom1852,[FARM],2026-06-26,361850,218,2
FrostSniper5669,[NOVA],2026-06-19,585888,755,4
VoidKnight7207,[VOID],2026-06-06,342203,26917,1
GhostGoblin8036,[KING],2026-06-12,608019,93891,0
ToxicGoblin1089,[KING],2026-06-12,272851,87248,0
IronGoblin2379,[VOID],2026-06-07,234179,76970,3
ToxicKnight2806,[WAR],2026-06-20,453477,61882,4
ShadowWarlord8854,[FARM],2026-06-16,486564,78666,5
DarkViper4076,[FARM],2026-06-11,583328,85905,5
DarkPhantom8460,[WAR],2026-06-23,220491,44349,1
DarkSniper703,[APEX],2026-06-16,41471,67627,4
VoidSniper1785,[NULL],2026-06-16,251460,118924,3
IronHunter3743,[WAR],2026-06-22,381989,35607,0
GhostKnight8639,[NOVA],2026-06-25,463537,95862,3
FrostRogue8274,[NOVA],2026-06-16,171044,26343,5
DarkViper6309,[BETA],2026-06-25,661134,87738,2
RadiantBeast1372,[WAR],2026-06-07,666757,126195,3
DarkGoblin3613,[VOID],2026-06-19,718547,129441,1
ShadowPhantom4328,[BETA],2026-06-25,274156,70444,0
VoidMage3714,[WAR],2026-06-14,765885,83232,5
RadiantViper8426,[KING],2026-06-16,764084,125312,1
FrostViper7260,[APEX],2026-06-18,655121,51465,2
VoidSniper2247,[VOID],2026-06-15,187613,117950,1
ToxicRogue5927,[APEX],2026-06-16,403891,16898,5
DarkPhantom4992,[WAR],2026-06-06,472215,57586,2
IronMage1300,[BETA],2026-06-13,638847,27339,5
StormViper7998,[KING],2026-06-17,185280,62869,1
CrimsonViper9455,[KING],2026-06-12,261223,120768,2
StormMage4773,[VOID],2026-06-22,681118,37347,2
DarkSniper881,[WAR],2026-06-22,254529,135832,1
User2631447,[FARM],2026-06-22,375,1275819,13
ToxicViper8624,[WAR],2026-06-16,796740,64891,5
ShadowHunter4856,[NULL],2026-06-11,374969,8583,5
GhostViper5532,[APEX],2026-06-19,188270,103896,3
FrostKnight4380,[KING],2026-06-12,231439,64988,3
ShadowPhantom4037,[APEX],2026-06-09,649393,130658,4
ToxicViper2489,[NOVA],2026-06-14,643721,42822,3
RadiantRogue3570,[WAR],2026-06-13,30259,124241,1
CrimsonHunter1478,[KING],2026-06-22,802266,24366,1
CrimsonBeast928,[NULL],2026-06-14,546255,139332,5
ToxicMage4540,[WAR],2026-06-25,724785,87692,2
RadiantKnight5708,[NULL],2026-06-17,288253,24982,0
VoidPhantom5066,[NULL],2026-06-11,625104,7386,5
ShadowMage8288,[VOID],2026-06-06,784941,77019,0
VoidSniper8379,[NOVA],2026-06-15,26776,44783,5
StormPhantom5421,[WAR],2026-06-10,178322,92934,0
CrimsonBeast4073,[FARM],2026-06-26,511963,35227,3
StormSniper6048,[NULL],2026-06-10,148200,2053,0
VoidMage4054,[VOID],2026-06-24,229957,101127,5
DarkPhantom5546,[BETA],2026-06-14,483381,102657,4
VoidGoblin6591,[APEX],2026-06-12,75840,27642,5
GhostRogue1833,[NULL],2026-06-06,442032,139811,4
DarkPhantom8008,[KING],2026-06-09,734869,59058,5
GhostGoblin4325,[WAR],2026-06-16,703204,29897,0
DarkRogue8019,[APEX],2026-06-19,811681,129409,1
ShadowMage830,[BETA],2026-06-23,807536,98078,0
IronWarlord2232,[FARM],2026-06-11,134759,17573,1
RadiantWarlord2304,[NOVA],2026-06-23,740254,73585,1
ToxicSniper4467,[NULL],2026-06-17,241277,113802,2
User2626488,[FARM],2026-06-27,610,1499117,23
ToxicKnight7962,[WAR],2026-06-06,712444,136494,3
User3102521,[FARM],2026-06-25,193,1234146,9
IronSniper9255,[APEX],2026-06-18,654098,86224,0
VoidViper9221,[NOVA],2026-06-16,446649,82454,4
FrostKnight5648,[WAR],2026-06-16,272664,133991,1
StormViper262,[KING],2026-06-15,309152,56119,2
RadiantHunter6838,[KING],2026-06-14,701874,130573,3
ShadowKnight4844,[NULL],2026-06-18,251114,2785,4
DarkPhantom5325,[VOID],2026-06-11,620795,3836,1
StormMage6279,[BETA],2026-06-07,436481,88102,5
GhostWarlord6990,[FARM],2026-06-06,154589,29856,5
VoidViper7879,[WAR],2026-06-13,574584,82179,5
GhostBeast1105,[WAR],2026-06-09,56444,55823,2
