player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login,integrity_flag
RadiantViper3674,[APEX],2026-06-07,718921,91252,3,Standard Player
IronViper9466,[NULL],2026-06-08,823596,91245,5,Standard Player
FrostPhantom4715,[VOID],2026-06-21,191724,91232,1,Standard Player
ToxicGoblin7584,[APEX],2026-06-18,67818,91226,2,Standard Player
StormRogue9945,[WAR],2026-06-22,683811,91190,3,Standard Player
RadiantGoblin2444,[FARM],2026-06-19,384681,91156,4,Standard Player
ToxicWarlord6736,[BETA],2026-06-21,735748,91104,2,Standard Player
ShadowGoblin6769,[NOVA],2026-06-14,819185,91074,3,Standard Player
DarkWarlord5004,[BETA],2026-06-11,559998,91019,1,Standard Player
RadiantPhantom2051,[APEX],2026-06-24,596004,90997,2,Standard Player
ShadowWarlord9840,[KING],2026-06-22,779862,90952,3,Standard Player
IronKnight5830,[KING],2026-06-07,759884,90930,0,Standard Player
IronViper7934,[NULL],2026-06-16,296273,90892,0,Standard Player
RadiantBeast3905,[WAR],2026-06-15,48354,90795,1,Standard Player
IronHunter6899,[APEX],2026-06-24,382836,90784,3,Standard Player
IronMage7376,[FARM],2026-06-15,705141,90754,2,Standard Player
StormPhantom1835,[KING],2026-06-17,742092,90701,5,Standard Player
FrostRogue4117,[NULL],2026-06-17,367608,90678,5,Standard Player
FrostBeast3664,[APEX],2026-06-24,756465,90659,5,Standard Player
VoidBeast8422,[APEX],2026-06-24,492300,90641,3,Standard Player
ShadowMage7186,[FARM],2026-06-20,163051,90621,3,Standard Player
IronViper3986,[NULL],2026-06-12,835667,90611,4,Standard Player
DarkRogue1097,[NOVA],2026-06-19,156275,90541,0,Standard Player
StormViper7091,[KING],2026-06-07,706538,90472,2,Standard Player
StormViper3344,[NOVA],2026-06-22,776445,90471,1,Standard Player
ToxicKnight46,[NOVA],2026-06-07,327516,90465,0,Standard Player
CrimsonWarlord7707,[NOVA],2026-06-08,796733,90463,4,Standard Player
FrostGoblin894,[NOVA],2026-06-20,56214,90436,0,Standard Player
FrostRogue8968,[NULL],2026-06-21,655049,90423,1,Standard Player
GhostViper1607,[NULL],2026-06-11,280465,90420,1,Standard Player
GhostRogue2399,[NOVA],2026-06-19,690191,90406,5,Standard Player
GhostViper5285,[KING],2026-06-22,540367,90382,3,Standard Player
FrostKnight7144,[WAR],2026-06-09,412650,90373,2,Standard Player
RadiantKnight4952,[APEX],2026-06-17,92724,90368,2,Standard Player
StormMage2743,[NULL],2026-06-12,804662,90364,0,Standard Player
RadiantSniper5558,[NOVA],2026-06-22,59509,90360,2,Standard Player
ToxicMage5390,[FARM],2026-06-10,631016,90344,2,Standard Player
RadiantHunter5197,[VOID],2026-06-12,812468,90073,3,Standard Player
GhostRogue4594,[VOID],2026-06-23,477261,90032,1,Standard Player
VoidGoblin8787,[WAR],2026-06-06,414344,90005,3,Standard Player
RadiantSniper6366,[BETA],2026-06-25,509391,89954,4,Standard Player
FrostGoblin8958,[BETA],2026-06-13,647636,89910,0,Standard Player
StormWarlord9186,[NULL],2026-06-10,119680,89848,4,Standard Player
IronWarlord3544,[KING],2026-06-25,441049,89847,4,Standard Player
CrimsonPhantom4342,[KING],2026-06-18,550645,89846,1,Standard Player
ShadowGoblin4596,[WAR],2026-06-07,343586,89768,2,Standard Player
ShadowGoblin4739,[NULL],2026-06-09,565338,89764,3,Standard Player
VoidPhantom9678,[NULL],2026-06-19,802807,89756,4,Standard Player
CrimsonPhantom2523,[VOID],2026-06-26,8826,89739,3,Standard Player
FrostBeast2661,[KING],2026-06-11,812710,89710,5,Standard Player
FrostMage5170,[KING],2026-06-20,748686,89699,5,Standard Player
IronBeast7064,[WAR],2026-06-16,428607,89658,2,Standard Player
GhostViper8838,[APEX],2026-06-12,541073,89658,3,Standard Player
RadiantBeast5939,[VOID],2026-06-12,189364,89588,3,Standard Player
VoidViper326,[NULL],2026-06-12,215745,89548,1,Standard Player
ToxicRogue3887,[APEX],2026-06-25,438666,89508,1,Standard Player
DarkPhantom3455,[KING],2026-06-18,712011,89502,5,Standard Player
IronHunter2350,[APEX],2026-06-11,203939,89423,0,Standard Player
DarkRogue1247,[BETA],2026-06-13,74699,89411,1,Standard Player
StormSniper3685,[NULL],2026-06-18,651386,89409,5,Standard Player
DarkWarlord1764,[NOVA],2026-06-13,308312,89405,1,Standard Player
RadiantWarlord3967,[NULL],2026-06-10,579461,89332,0,Standard Player
DarkBeast8732,[WAR],2026-06-09,179252,89329,3,Standard Player
FrostRogue2309,[WAR],2026-06-07,432033,89324,3,Standard Player
CrimsonWarlord1041,[NULL],2026-06-11,86599,89316,0,Standard Player
IronKnight934,[VOID],2026-06-12,512796,89300,4,Standard Player
CrimsonHunter6001,[APEX],2026-06-09,225836,89251,5,Standard Player
RadiantKnight20,[WAR],2026-06-23,355353,89238,4,Standard Player
ToxicRogue816,[WAR],2026-06-21,724476,89205,3,Standard Player
IronWarlord3835,[KING],2026-06-26,491722,89200,3,Standard Player
RadiantMage2653,[APEX],2026-06-26,82586,89183,1,Standard Player
VoidHunter9099,[NULL],2026-06-09,606816,89168,0,Standard Player
ToxicGoblin1390,[NOVA],2026-06-12,682698,89168,4,Standard Player
CrimsonRogue9652,[APEX],2026-06-16,122417,89146,5,Standard Player
GhostKnight8165,[FARM],2026-06-21,606178,89092,3,Standard Player
RadiantSniper1883,[APEX],2026-06-17,233096,88990,1,Standard Player
ShadowHunter455,[APEX],2026-06-06,255868,88896,2,Standard Player
DarkViper9629,[VOID],2026-06-12,519930,88876,1,Standard Player
ShadowRogue8231,[NULL],2026-06-08,109886,88821,5,Standard Player
CrimsonWarlord5826,[KING],2026-06-11,571675,88808,0,Standard Player
GhostBeast1673,[BETA],2026-06-16,786915,88763,0,Standard Player
ToxicHunter8051,[APEX],2026-06-07,789424,88762,0,Standard Player
IronGoblin6115,[KING],2026-06-13,235024,88717,1,Standard Player
StormPhantom7245,[WAR],2026-06-13,790371,88711,3,Standard Player
IronGoblin3706,[KING],2026-06-23,537236,88662,4,Standard Player
ShadowGoblin7432,[FARM],2026-06-15,274885,88655,3,Standard Player
DarkWarlord3643,[VOID],2026-06-20,611948,88564,3,Standard Player
DarkSniper9944,[VOID],2026-06-15,356718,88554,1,Standard Player
StormWarlord8134,[KING],2026-06-10,390479,88476,0,Standard Player
ShadowWarlord560,[KING],2026-06-19,397884,88439,5,Standard Player
ShadowViper7677,[VOID],2026-06-15,182759,88419,1,Standard Player
StormHunter9776,[NOVA],2026-06-11,420191,88381,4,Standard Player
ShadowKnight9904,[FARM],2026-06-24,767072,88378,0,Standard Player
RadiantViper1485,[BETA],2026-06-19,717366,88375,5,Standard Player
ShadowMage3957,[BETA],2026-06-16,121220,88293,3,Standard Player
StormBeast1096,[NOVA],2026-06-08,104930,88253,3,Standard Player
ShadowSniper4273,[WAR],2026-06-06,467646,88234,4,Standard Player
CrimsonSniper9365,[VOID],2026-06-24,373360,88203,0,Standard Player
StormBeast5397,[FARM],2026-06-12,293088,88137,4,Standard Player
RadiantWarlord6283,[VOID],2026-06-08,411598,88122,5,Standard Player
GhostMage8216,[VOID],2026-06-21,467825,88112,3,Standard Player
StormMage6279,[BETA],2026-06-07,436481,88102,5,Standard Player
ShadowGoblin8187,[BETA],2026-06-13,638558,88094,4,Standard Player
FrostWarlord1548,[BETA],2026-06-19,358393,88073,3,Standard Player
GhostGoblin2738,[NOVA],2026-06-07,477458,88072,0,Standard Player
ToxicMage3691,[NULL],2026-06-20,455369,88018,4,Standard Player
VoidGoblin1965,[KING],2026-06-19,290124,87971,1,Standard Player
CrimsonWarlord5451,[NULL],2026-06-13,340440,87968,4,Standard Player
GhostRogue6706,[NULL],2026-06-14,609514,87903,5,Standard Player
VoidRogue3101,[BETA],2026-06-25,83447,87864,1,Standard Player
StormPhantom3520,[BETA],2026-06-17,107023,87807,2,Standard Player
DarkViper6309,[BETA],2026-06-25,661134,87738,2,Standard Player
GhostBeast532,[NULL],2026-06-20,292664,87714,5,Standard Player
FrostGoblin4206,[WAR],2026-06-24,433584,87705,1,Standard Player
ToxicMage4540,[WAR],2026-06-25,724785,87692,2,Standard Player
ShadowWarlord9859,[KING],2026-06-19,651847,87684,0,Standard Player
FrostRogue6555,[NULL],2026-06-19,578230,87662,1,Standard Player
FrostViper6286,[BETA],2026-06-14,509154,87656,4,Standard Player
VoidHunter1886,[KING],2026-06-22,183317,87608,0,Standard Player
VoidWarlord7361,[KING],2026-06-22,204282,87556,4,Standard Player
CrimsonWarlord7461,[APEX],2026-06-18,15084,87549,5,Standard Player
IronViper235,[FARM],2026-06-09,323727,87546,3,Standard Player
IronMage1789,[KING],2026-06-17,293803,87513,3,Standard Player
ToxicKnight7330,[VOID],2026-06-07,544754,87492,0,Standard Player
StormRogue5650,[FARM],2026-06-07,572716,87489,3,Standard Player
ShadowViper742,[FARM],2026-06-16,503747,87446,1,Standard Player
RadiantWarlord1686,[WAR],2026-06-25,302553,87401,5,Standard Player
RadiantWarlord8735,[VOID],2026-06-09,46148,87397,5,Standard Player
FrostMage8954,[FARM],2026-06-07,779385,87394,4,Standard Player
DarkViper8544,[WAR],2026-06-21,730321,87290,0,Standard Player
ToxicGoblin1089,[KING],2026-06-12,272851,87248,0,Standard Player
DarkViper1723,[NOVA],2026-06-23,59711,87223,2,Standard Player
GhostRogue3348,[NULL],2026-06-18,290302,87162,4,Standard Player
StormPhantom3416,[APEX],2026-06-10,419609,87116,5,Standard Player
DarkViper8652,[NOVA],2026-06-10,54160,87103,1,Standard Player
IronMage9826,[WAR],2026-06-15,130932,87032,4,Standard Player
FrostWarlord6430,[WAR],2026-06-16,420956,87008,5,Standard Player
IronKnight801,[BETA],2026-06-26,200753,86937,4,Standard Player
FrostGoblin746,[VOID],2026-06-12,811787,86932,4,Standard Player
RadiantWarlord2616,[VOID],2026-06-13,346859,86898,0,Standard Player
StormKnight7989,[NULL],2026-06-25,208622,86888,4,Standard Player
IronGoblin3647,[NULL],2026-06-15,217269,86826,1,Standard Player
DarkBeast671,[APEX],2026-06-18,33682,86810,1,Standard Player
ToxicRogue2513,[BETA],2026-06-09,793352,86753,1,Standard Player
GhostBeast8276,[APEX],2026-06-06,344657,86684,2,Standard Player
FrostViper9010,[VOID],2026-06-19,276727,86602,1,Standard Player
DarkViper2755,[BETA],2026-06-26,660702,86590,2,Standard Player
CrimsonWarlord8696,[NULL],2026-06-18,258908,86584,4,Standard Player
VoidGoblin8883,[VOID],2026-06-11,778754,86573,5,Standard Player
GhostViper2007,[KING],2026-06-14,248050,86526,5,Standard Player
ToxicMage9158,[WAR],2026-06-07,528134,86494,3,Standard Player
StormHunter8058,[VOID],2026-06-06,633209,86432,5,Standard Player
DarkSniper8947,[NULL],2026-06-16,428959,86375,3,Standard Player
ShadowPhantom5554,[NOVA],2026-06-12,282300,86350,4,Standard Player
IronSniper9255,[APEX],2026-06-18,654098,86224,0,Standard Player
CrimsonMage2169,[KING],2026-06-17,392745,86109,0,Standard Player
StormViper255,[APEX],2026-06-24,644748,86101,4,Standard Player
IronWarlord4494,[FARM],2026-06-15,670163,86099,4,Standard Player
RadiantMage7988,[NOVA],2026-06-08,459091,86095,5,Standard Player
RadiantRogue5741,[APEX],2026-06-19,705062,86026,0,Standard Player
FrostKnight5013,[NOVA],2026-06-20,93464,86018,3,Standard Player
CrimsonRogue463,[KING],2026-06-08,186284,86009,5,Standard Player
IronGoblin1549,[WAR],2026-06-22,268279,86000,4,Standard Player
CrimsonWarlord6525,[WAR],2026-06-17,388743,85983,4,Standard Player
VoidPhantom7447,[NULL],2026-06-22,295858,85951,0,Standard Player
DarkViper4076,[FARM],2026-06-11,583328,85905,5,Standard Player
StormHunter870,[FARM],2026-06-08,75514,85903,5,Standard Player
CrimsonMage3686,[NULL],2026-06-09,169533,85885,4,Standard Player
CrimsonBeast5914,[FARM],2026-06-25,26535,85829,0,Standard Player
ToxicHunter9603,[NOVA],2026-06-09,739360,85820,0,Standard Player
RadiantSniper5832,[FARM],2026-06-20,337442,85658,2,Standard Player
ShadowRogue6054,[NULL],2026-06-08,534237,85657,2,Standard Player
ToxicGoblin8253,[NOVA],2026-06-10,257734,85649,5,Standard Player
FrostRogue3434,[NOVA],2026-06-12,510951,85643,2,Standard Player
IronViper5802,[NULL],2026-06-11,796349,85641,5,Standard Player
ShadowWarlord8758,[NOVA],2026-06-14,601982,85531,2,Standard Player
ShadowKnight429,[NULL],2026-06-12,478014,85461,4,Standard Player
VoidViper3895,[NULL],2026-06-15,314023,85445,1,Standard Player
GhostGoblin7722,[KING],2026-06-22,101964,85325,5,Standard Player
CrimsonRogue6666,[VOID],2026-06-18,137007,85317,2,Standard Player
VoidWarlord7764,[NULL],2026-06-16,433659,85309,4,Standard Player
CrimsonWarlord8963,[WAR],2026-06-10,551529,85248,4,Standard Player
RadiantHunter6701,[BETA],2026-06-10,794828,85240,2,Standard Player
ToxicBeast5124,[WAR],2026-06-18,424643,85230,5,Standard Player
GhostMage8865,[FARM],2026-06-25,62696,85185,0,Standard Player
ShadowHunter7981,[KING],2026-06-18,708496,85176,1,Standard Player
ShadowMage752,[BETA],2026-06-06,344147,85135,2,Standard Player
CrimsonRogue412,[NOVA],2026-06-23,784548,85129,3,Standard Player
RadiantSniper5676,[NULL],2026-06-21,430823,85128,5,Standard Player
IronMage578,[NULL],2026-06-20,604241,85108,2,Standard Player
ShadowSniper7122,[KING],2026-06-19,694125,85020,2,Standard Player
VoidPhantom9991,[NULL],2026-06-17,15308,84980,4,Standard Player
IronBeast2618,[APEX],2026-06-08,154557,84976,2,Standard Player
DarkViper8925,[FARM],2026-06-19,814858,84931,2,Standard Player
FrostPhantom3883,[WAR],2026-06-17,362895,84920,4,Standard Player
FrostGoblin6879,[WAR],2026-06-25,563458,84911,0,Standard Player
FrostBeast9941,[VOID],2026-06-19,240130,84904,0,Standard Player
ToxicKnight3942,[FARM],2026-06-22,712602,84903,5,Standard Player
VoidPhantom4626,[NULL],2026-06-08,21877,84832,4,Standard Player
GhostSniper3494,[APEX],2026-06-12,150693,84791,3,Standard Player
DarkViper9207,[WAR],2026-06-16,682405,84777,0,Standard Player
ToxicWarlord8510,[FARM],2026-06-06,225583,84670,0,Standard Player
DarkMage2859,[KING],2026-06-12,481894,84629,2,Standard Player
VoidBeast2171,[NOVA],2026-06-24,297749,84622,5,Standard Player
ToxicKnight8996,[KING],2026-06-23,249128,84615,0,Standard Player
ToxicBeast7566,[NULL],2026-06-09,240278,84612,0,Standard Player
ToxicHunter1345,[NULL],2026-06-08,802467,84609,5,Standard Player
ShadowHunter4627,[WAR],2026-06-11,269735,84608,2,Standard Player
ShadowGoblin6996,[NOVA],2026-06-11,709985,84589,2,Standard Player
VoidGoblin7591,[KING],2026-06-20,388309,84550,4,Standard Player
GhostHunter6399,[FARM],2026-06-18,321400,84537,5,Standard Player
ToxicWarlord516,[BETA],2026-06-15,269836,84508,4,Standard Player
StormSniper4084,[BETA],2026-06-11,360130,84490,1,Standard Player
ToxicHunter791,[NOVA],2026-06-12,431122,84453,5,Standard Player
RadiantWarlord1259,[FARM],2026-06-18,38415,84423,1,Standard Player
DarkViper4453,[NOVA],2026-06-14,271747,84397,3,Standard Player
CrimsonMage2241,[APEX],2026-06-06,541015,84390,0,Standard Player
CrimsonMage3893,[WAR],2026-06-25,415201,84343,0,Standard Player
VoidHunter8822,[NULL],2026-06-11,617323,84337,1,Standard Player
StormWarlord5839,[VOID],2026-06-10,172484,84257,4,Standard Player
StormSniper3734,[KING],2026-06-20,324580,84246,1,Standard Player
ToxicViper6567,[NOVA],2026-06-25,154018,84174,5,Standard Player
VoidViper246,[APEX],2026-06-11,647823,84150,3,Standard Player
RadiantGoblin5033,[FARM],2026-06-11,672318,84148,3,Standard Player
IronPhantom9661,[BETA],2026-06-13,679404,84102,3,Standard Player
FrostRogue2996,[WAR],2026-06-21,373993,83993,5,Standard Player
CrimsonHunter5976,[FARM],2026-06-06,143901,83990,0,Standard Player
GhostViper8146,[VOID],2026-06-10,369117,83979,2,Standard Player
ToxicWarlord6925,[APEX],2026-06-12,450431,83963,5,Standard Player
VoidViper9480,[KING],2026-06-16,358790,83945,2,Standard Player
ShadowGoblin3566,[KING],2026-06-09,413117,83927,2,Standard Player
VoidHunter4502,[NULL],2026-06-20,294717,83876,2,Standard Player
ShadowGoblin2084,[FARM],2026-06-14,817603,83852,4,Standard Player
VoidGoblin9250,[NOVA],2026-06-24,463931,83852,1,Standard Player
ShadowGoblin1427,[KING],2026-06-13,162644,83786,4,Standard Player
ShadowKnight7507,[FARM],2026-06-17,347706,83711,2,Standard Player
CrimsonHunter1165,[WAR],2026-06-08,394739,83698,1,Standard Player
ShadowGoblin8718,[WAR],2026-06-15,8489,83658,2,Standard Player
FrostBeast7998,[WAR],2026-06-12,361139,83653,0,Standard Player
CrimsonMage242,[NOVA],2026-06-21,76700,83566,2,Standard Player
ToxicWarlord422,[APEX],2026-06-25,350776,83550,5,Standard Player
VoidGoblin8614,[APEX],2026-06-07,111798,83514,3,Standard Player
FrostWarlord5919,[FARM],2026-06-18,523972,83472,0,Standard Player
ToxicKnight1035,[NULL],2026-06-13,170245,83466,1,Standard Player
ShadowGoblin2953,[APEX],2026-06-07,162684,83429,4,Standard Player
IronViper2225,[KING],2026-06-21,119423,83428,5,Standard Player
FrostViper572,[APEX],2026-06-11,421826,83324,3,Standard Player
VoidMage3714,[WAR],2026-06-14,765885,83232,5,Standard Player
ShadowViper1113,[FARM],2026-06-24,683211,83225,2,Standard Player
ToxicWarlord8218,[VOID],2026-06-26,443127,83177,1,Standard Player
FrostMage9854,[FARM],2026-06-26,848241,83124,2,Standard Player
FrostGoblin7517,[VOID],2026-06-17,105449,83087,1,Standard Player
VoidWarlord4586,[APEX],2026-06-23,642483,82973,0,Standard Player
IronMage2775,[NOVA],2026-06-09,647169,82958,3,Standard Player
ToxicSniper7908,[VOID],2026-06-09,310050,82878,0,Standard Player
DarkKnight4101,[KING],2026-06-23,520834,82868,3,Standard Player
IronHunter5266,[VOID],2026-06-24,340917,82813,1,Standard Player
StormKnight4649,[VOID],2026-06-17,641114,82806,3,Standard Player
FrostBeast9940,[KING],2026-06-17,663206,82764,0,Standard Player
ToxicKnight4969,[BETA],2026-06-11,17248,82759,1,Standard Player
ShadowSniper7032,[KING],2026-06-12,166037,82751,3,Standard Player
CrimsonKnight9568,[FARM],2026-06-07,385410,82716,3,Standard Player
IronGoblin4254,[NULL],2026-06-23,6276,82664,0,Standard Player
IronKnight4972,[FARM],2026-06-16,635007,82641,3,Standard Player
RadiantBeast2466,[VOID],2026-06-06,472345,82629,1,Standard Player
RadiantGoblin4712,[FARM],2026-06-08,623018,82627,4,Standard Player
FrostGoblin855,[NULL],2026-06-19,460756,82603,5,Standard Player
DarkMage2612,[BETA],2026-06-23,226999,82565,4,Standard Player
ShadowHunter1246,[FARM],2026-06-25,561668,82492,1,Standard Player
DarkHunter2660,[APEX],2026-06-20,502887,82481,1,Standard Player
VoidViper9221,[NOVA],2026-06-16,446649,82454,4,Standard Player
ToxicBeast8647,[NULL],2026-06-08,682080,82356,2,Standard Player
VoidViper1279,[FARM],2026-06-19,95534,82335,1,Standard Player
StormPhantom927,[NULL],2026-06-11,677663,82304,0,Standard Player
CrimsonWarlord1895,[KING],2026-06-12,206689,82268,0,Standard Player
GhostSniper3588,[FARM],2026-06-11,159117,82256,4,Standard Player
VoidViper7879,[WAR],2026-06-13,574584,82179,5,Standard Player
RadiantRogue200,[KING],2026-06-07,307200,82156,2,Standard Player
DarkKnight4649,[FARM],2026-06-19,649736,82073,3,Standard Player
StormHunter1151,[FARM],2026-06-07,161676,82009,3,Standard Player
DarkMage2935,[WAR],2026-06-25,505263,81980,4,Standard Player
IronGoblin4551,[FARM],2026-06-14,656596,81944,4,Standard Player
ToxicKnight8042,[BETA],2026-06-15,824063,81931,5,Standard Player
VoidBeast328,[WAR],2026-06-18,135572,81920,0,Standard Player
CrimsonBeast5730,[BETA],2026-06-07,64218,81823,4,Standard Player
StormGoblin1339,[FARM],2026-06-08,652475,81808,5,Standard Player
CrimsonHunter7416,[WAR],2026-06-11,847317,81689,3,Standard Player
CrimsonGoblin4920,[VOID],2026-06-13,830223,81657,3,Standard Player
ShadowRogue8590,[NOVA],2026-06-23,260038,81615,5,Standard Player
DarkSniper8853,[VOID],2026-06-07,82659,81606,3,Standard Player
DarkGoblin7173,[FARM],2026-06-23,738484,81571,0,Standard Player
StormPhantom7632,[WAR],2026-06-17,377061,81525,4,Standard Player
StormKnight1669,[NULL],2026-06-21,673458,81509,5,Standard Player
FrostRogue8764,[APEX],2026-06-12,362016,81478,5,Standard Player
GhostGoblin9687,[FARM],2026-06-18,80748,81404,4,Standard Player
RadiantPhantom7214,[NOVA],2026-06-19,432541,81380,4,Standard Player
VoidSniper7830,[APEX],2026-06-10,574208,81265,2,Standard Player
RadiantWarlord1294,[NOVA],2026-06-17,257484,81255,2,Standard Player
FrostViper7086,[NOVA],2026-06-25,220644,81195,4,Standard Player
ToxicPhantom8742,[KING],2026-06-16,804570,81164,4,Standard Player
DarkMage957,[BETA],2026-06-25,498240,81160,0,Standard Player
DarkHunter8329,[WAR],2026-06-07,810981,81115,0,Standard Player
IronMage7129,[NOVA],2026-06-09,622142,81112,1,Standard Player
GhostHunter1217,[NOVA],2026-06-09,489631,81059,5,Standard Player
IronSniper4659,[BETA],2026-06-26,740437,81044,1,Standard Player
DarkSniper8519,[NULL],2026-06-26,186980,81011,5,Standard Player
RadiantPhantom8361,[KING],2026-06-15,86754,81004,0,Standard Player
VoidBeast7609,[APEX],2026-06-07,50313,80941,4,Standard Player
CrimsonWarlord5585,[NULL],2026-06-17,223206,80935,1,Standard Player
DarkWarlord5909,[BETA],2026-06-21,179027,80931,5,Standard Player
CrimsonBeast4999,[BETA],2026-06-26,165841,80913,1,Standard Player
FrostHunter4935,[VOID],2026-06-10,14829,80851,2,Standard Player
FrostWarlord5820,[KING],2026-06-06,262788,80777,0,Standard Player
DarkSniper1149,[WAR],2026-06-22,235613,80765,5,Standard Player
DarkGoblin2870,[WAR],2026-06-15,260412,80682,1,Standard Player
ToxicHunter9058,[VOID],2026-06-09,759571,80668,0,Standard Player
StormBeast9707,[NOVA],2026-06-18,265271,80592,4,Standard Player
RadiantSniper415,[APEX],2026-06-21,630932,80533,2,Standard Player
CrimsonViper8029,[NULL],2026-06-14,550453,80516,4,Standard Player
FrostBeast755,[VOID],2026-06-21,833659,80506,0,Standard Player
VoidMage3085,[BETA],2026-06-20,737737,80454,0,Standard Player
ShadowKnight1271,[NULL],2026-06-11,142234,80447,4,Standard Player
GhostPhantom1696,[FARM],2026-06-11,618970,80431,4,Standard Player
VoidGoblin5395,[NOVA],2026-06-09,585004,80386,3,Standard Player
FrostKnight6936,[NOVA],2026-06-16,412539,80374,4,Standard Player
IronWarlord6149,[VOID],2026-06-08,807074,80370,5,Standard Player
FrostGoblin9108,[NOVA],2026-06-13,103968,80361,4,Standard Player
ShadowPhantom8351,[NULL],2026-06-13,6391,80332,1,Standard Player
DarkSniper9732,[FARM],2026-06-17,373505,80315,4,Standard Player
FrostGoblin438,[FARM],2026-06-21,819162,80309,3,Standard Player
IronMage1738,[FARM],2026-06-06,613178,80281,4,Standard Player
CrimsonMage7290,[KING],2026-06-25,232680,80198,0,Standard Player
RadiantPhantom8192,[APEX],2026-06-08,564974,80165,0,Standard Player
CrimsonHunter2403,[NOVA],2026-06-15,761225,80117,4,Standard Player
StormKnight8425,[BETA],2026-06-09,546147,80070,3,Standard Player
IronHunter2443,[KING],2026-06-22,160212,80060,0,Standard Player
DarkHunter3214,[VOID],2026-06-18,613981,80045,4,Standard Player
ToxicBeast4435,[FARM],2026-06-09,800119,80019,1,Standard Player
RadiantPhantom2322,[NOVA],2026-06-22,588550,80004,0,Standard Player
ShadowMage936,[BETA],2026-06-15,331370,79993,5,Standard Player
ToxicPhantom8558,[BETA],2026-06-15,466208,79961,4,Standard Player
DarkViper5278,[WAR],2026-06-12,538780,79935,5,Standard Player
CrimsonRogue6648,[VOID],2026-06-22,366111,79915,1,Standard Player
ShadowGoblin9424,[NULL],2026-06-19,312736,79813,1,Standard Player
RadiantHunter947,[NOVA],2026-06-07,507376,79765,0,Standard Player
DarkViper2959,[BETA],2026-06-21,354110,79679,4,Standard Player
IronMage3311,[BETA],2026-06-25,269187,79665,4,Standard Player
GhostWarlord2479,[APEX],2026-06-20,770115,79635,2,Standard Player
ToxicRogue6161,[WAR],2026-06-19,643648,79605,1,Standard Player
StormHunter7821,[APEX],2026-06-14,747284,79595,0,Standard Player
DarkMage8041,[APEX],2026-06-20,502232,79573,0,Standard Player
ToxicBeast9748,[WAR],2026-06-15,766179,79549,2,Standard Player
ShadowSniper9252,[NOVA],2026-06-26,596207,79518,5,Standard Player
ToxicSniper159,[WAR],2026-06-20,699739,79506,5,Standard Player
ToxicMage5059,[BETA],2026-06-20,188158,79488,0,Standard Player
CrimsonKnight859,[VOID],2026-06-15,464220,79485,3,Standard Player
ToxicSniper2698,[VOID],2026-06-18,527772,79473,0,Standard Player
ShadowViper6992,[APEX],2026-06-20,774220,79448,1,Standard Player
GhostWarlord8881,[WAR],2026-06-07,731944,79442,2,Standard Player
StormMage5785,[NOVA],2026-06-21,171637,79395,3,Standard Player
StormBeast8467,[KING],2026-06-13,660568,79366,4,Standard Player
FrostSniper9174,[FARM],2026-06-26,591348,79332,0,Standard Player
ShadowViper2116,[WAR],2026-06-15,488421,79299,0,Standard Player
CrimsonViper1205,[NULL],2026-06-12,174137,79285,3,Standard Player
ToxicHunter2915,[NOVA],2026-06-15,639470,79241,1,Standard Player
FrostBeast2919,[APEX],2026-06-21,735565,79203,1,Standard Player
VoidGoblin1797,[KING],2026-06-08,626463,79194,0,Standard Player
ToxicKnight992,[KING],2026-06-26,328851,79187,5,Standard Player
CrimsonRogue6368,[WAR],2026-06-06,781465,79146,3,Standard Player
StormGoblin4201,[WAR],2026-06-11,334299,79131,5,Standard Player
IronKnight2400,[APEX],2026-06-08,353011,79130,2,Standard Player
RadiantPhantom1390,[FARM],2026-06-15,318097,79092,0,Standard Player
RadiantViper5564,[KING],2026-06-15,348173,79080,3,Standard Player
IronGoblin9938,[FARM],2026-06-09,558355,79065,2,Standard Player
IronGoblin3719,[VOID],2026-06-23,703368,79030,0,Standard Player
ToxicPhantom3636,[APEX],2026-06-09,412376,79002,3,Standard Player
IronMage6313,[APEX],2026-06-07,632719,78893,5,Standard Player
StormRogue4549,[KING],2026-06-17,291743,78889,3,Standard Player
RadiantPhantom2010,[APEX],2026-06-24,376208,78886,1,Standard Player
ShadowViper2835,[NULL],2026-06-14,521151,78831,2,Standard Player
ToxicMage2019,[WAR],2026-06-20,199144,78826,2,Standard Player
CrimsonPhantom6905,[WAR],2026-06-09,351302,78817,5,Standard Player
RadiantMage9855,[KING],2026-06-08,349545,78758,0,Standard Player
CrimsonViper7455,[VOID],2026-06-15,503168,78705,4,Standard Player
ShadowWarlord8854,[FARM],2026-06-16,486564,78666,5,Standard Player
RadiantWarlord6368,[APEX],2026-06-17,576068,78665,3,Standard Player
ShadowSniper4816,[NULL],2026-06-06,639236,78659,1,Standard Player
DarkKnight137,[NOVA],2026-06-26,36072,78601,2,Standard Player
ToxicBeast9525,[VOID],2026-06-25,323006,78581,1,Standard Player
FrostBeast3033,[FARM],2026-06-09,365252,78559,1,Standard Player
StormRogue1850,[VOID],2026-06-22,368157,78523,1,Standard Player
StormRogue1205,[FARM],2026-06-22,593676,78516,1,Standard Player
GhostWarlord641,[KING],2026-06-12,441900,78495,2,Standard Player
IronViper1269,[NOVA],2026-06-07,707486,78464,2,Standard Player
VoidPhantom9251,[FARM],2026-06-07,242000,78463,5,Standard Player
